,Unnamed: 0_x,track_id,artists,album_name,track_name,popularity,duration_ms,explicit_x,danceability_x,energy_x,key_x,loudness_x,mode_x,speechiness_x,acousticness_x,instrumentalness_x,liveness_x,valence_x,tempo_x,time_signature,track_genre,Unnamed: 0_y,album_id,youtube_id,duration,explicit_y,preview,key_y,mode_y,acousticness_y,danceability_y,energy_y,instrumentalness_y,liveness_y,loudness_y,speechiness_y,valence_y,tempo_y,Album Rating
552,67903,4MzXwWMhyBbmu6hOcLVD49,Bad Bunny;Jhay Cortez,EL ÚLTIMO TOUR DEL MUNDO,DÁKITI,80,205090,True,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,4,latin,28609,2d9BCZeAAhiZWPpbX9aPCW,IoZPgTi2oE8,205090.0,1.0,https://p.scdn.co/mp3-preview/4252db9634fc9143dafbcfc298e5957195d3bb32?cid=511f219d36aa49ae99789b1efd2c51c8,4.0,0.0,0.401,0.731,0.573,5.22e-05,0.113,-10.059,0.0544,0.145,109.928,81.0
553,68553,4tYFy8ALRjIZvnvSLw5lxN,Bad Bunny;Rauw Alejandro,Un Verano Sin Ti,Party,90,227628,False,0.829,0.799,9,-5.389,1,0.0897,0.0151,0.000543,0.242,0.471,97.013,4,latino,34766,3RQQmkQEvNCY4prGKE6oc5,4CzhI0LMRtg,227628.0,0.0,https://p.scdn.co/mp3-preview/4982ab22ba534ab700ddc1f2f9ac143baaad7e24?cid=511f219d36aa49ae99789b1efd2c51c8,9.0,1.0,0.0151,0.829,0.799,0.000543,0.242,-5.389,0.0897,0.471,97.013,88.6
554,68603,2XIc1pqjXV3Cr2BQUGNBck,Bad Bunny;ROSALÍA,EL ÚLTIMO TOUR DEL MUNDO,LA NOCHE DE ANOCHE,82,203200,False,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,4,latino,28603,2d9BCZeAAhiZWPpbX9aPCW,IoZPgTi2oE8,203200.0,0.0,https://p.scdn.co/mp3-preview/d843fb10f6c38bbe76680b47e8679bbe31650c19?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,1.0,0.0303,0.856,0.618,0.0,0.0866,-4.892,0.286,0.391,81.993,81.0
555,68673,1797zYiX4cKosMH836X9Gt,Bad Bunny;Tony Dize,Un Verano Sin Ti,La Corriente,90,198367,True,0.663,0.786,11,-3.51,0,0.195,0.229,0.0,0.219,0.579,196.12,4,latino,34764,3RQQmkQEvNCY4prGKE6oc5,4CzhI0LMRtg,198367.0,1.0,https://p.scdn.co/mp3-preview/5b652748ee9a5a10433e28fa0f63f365b8bf58c2?cid=511f219d36aa49ae99789b1efd2c51c8,11.0,0.0,0.229,0.663,0.786,0.0,0.219,-3.51,0.195,0.579,196.12,88.6
556,68716,5CzixCxDkRXX9mScCmah8O,Bad Bunny,Un Verano Sin Ti,Un Ratito,87,176936,False,0.787,0.546,0,-7.094,0,0.0532,0.305,4.55e-05,0.122,0.222,93.05,4,latino,34760,3RQQmkQEvNCY4prGKE6oc5,4CzhI0LMRtg,176936.0,0.0,https://p.scdn.co/mp3-preview/62c5c24c4264ce0788d1655686a4eca459c82b11?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,0.0,0.305,0.787,0.546,4.55e-05,0.122,-7.094,0.0532,0.222,93.05,88.6
557,68752,3gE4eQH3K83Sght0ZLvuBK,Bad Bunny;Drake,X 100PRE,MIA,65,210367,False,0.816,0.538,6,-6.354,0,0.0617,0.0142,0.000496,0.099,0.156,97.054,4,latino,26048,7CjJb2mikwAWA1V6kewFBF,Mjs52lzxkZo,210367.0,0.0,https://p.scdn.co/mp3-preview/ad965cf8980111d64671aa07692cf1b777ef3b08?cid=511f219d36aa49ae99789b1efd2c51c8,6.0,0.0,0.0142,0.816,0.538,0.000496,0.099,-6.354,0.0617,0.156,97.054,75.0
558,68756,0E0DRHf5PfMeor0ZCwB3oT,Bad Bunny;The Marías,Un Verano Sin Ti,Otro Atardecer,85,244444,False,0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02,4,latino,34772,3RQQmkQEvNCY4prGKE6oc5,4CzhI0LMRtg,244444.0,0.0,https://p.scdn.co/mp3-preview/ee3cb9fbd895d64be27c058db230037dd957ff9f?cid=511f219d36aa49ae99789b1efd2c51c8,2.0,1.0,0.59,0.777,0.595,0.00139,0.0669,-6.79,0.0375,0.546,108.02,88.6
559,68816,5kVZxyMY1gfdCLiChsfjn1,Bad Bunny,Un Verano Sin Ti,Yo No Soy Celoso,85,230704,True,0.872,0.588,0,-6.276,1,0.0492,0.275,0.0,0.17,0.93,142.004,4,latino,34761,3RQQmkQEvNCY4prGKE6oc5,4CzhI0LMRtg,230704.0,1.0,https://p.scdn.co/mp3-preview/8b867e2dbbeb7af42c1efbc76d29d186a8ca4a61?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,1.0,0.275,0.872,0.588,0.0,0.17,-6.276,0.0492,0.93,142.004,88.6
560,68824,2NMjggapJcXXM7WccGEBUO,Bad Bunny,Un Verano Sin Ti,Enséñame a Bailar,84,176000,False,0.81,0.789,8,-5.08,1,0.0846,0.191,1.08e-05,0.467,0.77,105.009,4,latino,34768,3RQQmkQEvNCY4prGKE6oc5,4CzhI0LMRtg,176000.0,0.0,https://p.scdn.co/mp3-preview/9ad4b3376360b901cc86b2abaf01803eead0a810?cid=511f219d36aa49ae99789b1efd2c51c8,8.0,1.0,0.191,0.81,0.789,1.08e-05,0.467,-5.08,0.0846,0.77,105.009,88.6
561,68860,4d4ZXH4dr5bYfgErHiZCX2,Bad Bunny,Un Verano Sin Ti,Dos Mil 16,87,208615,False,0.817,0.67,1,-6.534,1,0.0506,0.123,1.92e-06,0.128,0.495,130.058,3,latino,34770,3RQQmkQEvNCY4prGKE6oc5,4CzhI0LMRtg,208615.0,0.0,https://p.scdn.co/mp3-preview/32b762468315fd6a22d2efaaf05d5b2e50d543bb?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,1.0,0.123,0.817,0.67,1.92e-06,0.128,-6.534,0.0506,0.495,130.058,88.6
562,68865,44XjoNvtwevktFKjvVe1vH,Bad Bunny;Buscabulla,Un Verano Sin Ti,Andrea,86,339611,True,0.797,0.616,1,-10.229,0,0.375,0.762,0.000293,0.0979,0.451,103.071,4,latino,34774,3RQQmkQEvNCY4prGKE6oc5,4CzhI0LMRtg,339611.0,1.0,https://p.scdn.co/mp3-preview/09536841505c58600d3b685098600412558836c1?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,0.0,0.762,0.797,0.616,0.000293,0.0979,-10.229,0.375,0.451,103.071,88.6
563,68866,6VrQTLzzuyGIYjUDe4kAZk,Bad Bunny,Un Verano Sin Ti,Un Coco,87,196412,False,0.839,0.69,11,-4.464,1,0.0615,0.207,8.33e-06,0.176,0.744,151.991,4,latino,34773,3RQQmkQEvNCY4prGKE6oc5,4CzhI0LMRtg,196412.0,0.0,https://p.scdn.co/mp3-preview/59a2830f61c6874453500a324d3739926b23ac84?cid=511f219d36aa49ae99789b1efd2c51c8,11.0,1.0,0.207,0.839,0.69,8.33e-06,0.176,-4.464,0.0615,0.744,151.991,88.6
564,68874,28GCbKgjlVD9eDmasGbe0T,Bad Bunny,Un Verano Sin Ti,Me Fui de Vacaciones,85,180929,False,0.714,0.645,10,-5.493,1,0.0514,0.229,0.00083,0.0942,0.434,85.046,4,latino,34775,3RQQmkQEvNCY4prGKE6oc5,4CzhI0LMRtg,180929.0,0.0,https://p.scdn.co/mp3-preview/e0e912e73774a5f458dd06133401ab90a304200c?cid=511f219d36aa49ae99789b1efd2c51c8,10.0,1.0,0.229,0.714,0.645,0.00083,0.0942,-5.493,0.0514,0.434,85.046,88.6
565,68912,71wFwRo8xGc4lrcyKwsvba,Bad Bunny;Tainy,Un Verano Sin Ti,Callaita,81,250533,False,0.608,0.626,2,-4.773,1,0.301,0.597,2.16e-06,0.25,0.246,176.086,4,latino,34778,3RQQmkQEvNCY4prGKE6oc5,4CzhI0LMRtg,250533.0,0.0,https://p.scdn.co/mp3-preview/dd0a3623872d32ea48af810f08963cd37f7c01a0?cid=511f219d36aa49ae99789b1efd2c51c8,2.0,1.0,0.597,0.608,0.626,2.16e-06,0.25,-4.773,0.301,0.246,176.086,88.6
566,68916,2uflssWlCaJ6CbTMOsUpNI,Bad Bunny,Un Verano Sin Ti,Aguacero,84,210989,False,0.861,0.645,6,-6.96,0,0.0743,0.423,0.000592,0.349,0.668,121.391,5,latino,34767,3RQQmkQEvNCY4prGKE6oc5,4CzhI0LMRtg,210989.0,0.0,https://p.scdn.co/mp3-preview/b3b4baf267156c50bf013d719021cffc6510047b?cid=511f219d36aa49ae99789b1efd2c51c8,6.0,0.0,0.423,0.861,0.645,0.000592,0.349,-6.96,0.0743,0.668,121.391,88.6
567,68950,1khmgu0pveJbkbpbkyvcQv,Bad Bunny;El Alfa,X 100PRE,La Romana,77,300579,True,0.655,0.725,0,-5.497,1,0.188,0.0327,0.00264,0.0611,0.326,125.8,4,latino,26044,7CjJb2mikwAWA1V6kewFBF,Mjs52lzxkZo,300579.0,1.0,https://p.scdn.co/mp3-preview/f03e5195be95735ef839d1003044263517808900?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,1.0,0.0327,0.655,0.725,0.00264,0.0611,-5.497,0.188,0.326,125.8,75.0
568,68951,35wvL50xvKpCHEJPxLOLPI,Bad Bunny,X 100PRE,Si Estuviésemos Juntos,83,169247,True,0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,4,latino,26041,7CjJb2mikwAWA1V6kewFBF,Mjs52lzxkZo,169247.0,1.0,https://p.scdn.co/mp3-preview/fd4b1363c44ad03c9931015511446e6d17a77812?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,0.0,0.0626,0.672,0.594,5.14e-05,0.152,-6.813,0.0789,0.158,171.854,75.0
569,68952,5RubKOuDoPn5Kj5TLVxSxY,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,TE MUDASTE,81,130013,True,0.811,0.637,10,-4.835,0,0.0591,0.234,0.000572,0.118,0.471,92.025,4,latino,28600,2d9BCZeAAhiZWPpbX9aPCW,IoZPgTi2oE8,130013.0,1.0,https://p.scdn.co/mp3-preview/8f409c1992e7834a1c5f3b3762ba8b79d02bde11?cid=511f219d36aa49ae99789b1efd2c51c8,10.0,0.0,0.234,0.811,0.637,0.000572,0.118,-4.835,0.0591,0.471,92.025,81.0
570,68971,0wihfILRNOwE2156Shezc8,Bad Bunny,Un Verano Sin Ti,Agosto,83,139041,False,0.849,0.584,1,-8.195,0,0.115,0.0929,6.18e-06,0.492,0.724,115.018,4,latino,34777,3RQQmkQEvNCY4prGKE6oc5,4CzhI0LMRtg,139041.0,0.0,https://p.scdn.co/mp3-preview/d1c87642a15006e6b55ef84b2e63d3e23fe8bd0a?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,0.0,0.0929,0.849,0.584,6.18e-06,0.492,-8.195,0.115,0.724,115.018,88.6
571,68974,0UvZcEfpzVyx47QsRbjyBz,Bad Bunny,Un Verano Sin Ti,El Apagón,83,201816,False,0.629,0.698,8,-4.485,1,0.308,0.0509,0.00166,0.0909,0.599,117.765,4,latino,34771,3RQQmkQEvNCY4prGKE6oc5,4CzhI0LMRtg,201816.0,0.0,https://p.scdn.co/mp3-preview/8ef3103b46993ed56f0b0ca5918a046fc828260f?cid=511f219d36aa49ae99789b1efd2c51c8,8.0,1.0,0.0509,0.629,0.698,0.00166,0.0909,-4.485,0.308,0.599,117.765,88.6
572,71002,0WSa1sucoNRcEeULlZVQXj,Bring Me The Horizon,Sempiternal (Expanded Edition),Can You Feel My Heart,81,228146,True,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527,5,metal,9643,6IYPmM3xsOPL2XPSvf1ZAz,D4sv3XN9-Ag,228146.0,1.0,https://p.scdn.co/mp3-preview/e2ee6ae19b774e8d5640f74d5e8b7212bcb5390e?cid=511f219d36aa49ae99789b1efd2c51c8,4.0,0.0,0.00201,0.15,0.859,0.194,0.387,-2.827,0.0595,0.354,170.527,61.2
573,71364,7CAbF0By0Fpnbiu6Xn5ZF7,Bring Me The Horizon;BABYMETAL,POST HUMAN: SURVIVAL HORROR,Kingslayer (feat. BABYMETAL),72,220041,True,0.434,0.929,1,-2.749,1,0.147,0.000207,0.00109,0.0916,0.428,92.541,4,metal,28149,0e1WaSNDZnoPixaxDNdWo4,u7IJtooEuL0,220041.0,1.0,https://p.scdn.co/mp3-preview/a799f86df193cd0131d1957ca93d0a783204ad90?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,1.0,0.000207,0.434,0.929,0.00109,0.0916,-2.749,0.147,0.428,92.541,63.8
574,71451,1EryAkZ0VHstC6haIxVBiE,Deftones,Diamond Eyes,Sextape,75,241533,False,0.367,0.634,5,-6.475,1,0.027,0.000824,0.0759,0.116,0.0964,89.981,4,metal,481,1GjjBpY2iDwSQs5bykQI5e,qrYfTxRj_c8,241533.0,0.0,https://p.scdn.co/mp3-preview/858b881b4d6affabeff26ac8edfd9001eff30b2f?cid=511f219d36aa49ae99789b1efd2c51c8,5.0,1.0,0.000824,0.367,0.634,0.0759,0.116,-6.475,0.027,0.0964,89.981,75.0
575,71467,6sIbv1oWOuma2qV907MUbk,Bring Me The Horizon;Nova Twins,POST HUMAN: SURVIVAL HORROR,1x1 (feat. Nova Twins),67,209598,True,0.452,0.937,1,-3.346,0,0.161,0.000209,3.61e-06,0.606,0.604,164.032,4,metal,28150,0e1WaSNDZnoPixaxDNdWo4,u7IJtooEuL0,209598.0,1.0,https://p.scdn.co/mp3-preview/1ac5aa61319b30e23199d137dc6eea05075a6902?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,0.0,0.000209,0.452,0.937,3.61e-06,0.606,-3.346,0.161,0.604,164.032,63.8
576,71563,0gchQwxmBWj5no8NJ8b2yH,Bring Me The Horizon,Sempiternal (Expanded Edition),Sleepwalking,70,230093,False,0.4,0.959,2,-3.258,0,0.103,0.000187,4.21e-06,0.231,0.339,149.062,4,metal,9646,6IYPmM3xsOPL2XPSvf1ZAz,D4sv3XN9-Ag,230093.0,0.0,https://p.scdn.co/mp3-preview/bc0f23f5123eddd6087a64488d851ab54095c8c1?cid=511f219d36aa49ae99789b1efd2c51c8,2.0,0.0,0.000187,0.4,0.959,4.21e-06,0.231,-3.258,0.103,0.339,149.062,61.2
577,71620,56fiFTRrSiHHH3gBeaTg2P,Slipknot,We Are Not Your Kind,Nero Forte,69,315177,True,0.336,0.978,7,-2.358,1,0.0846,0.000437,0.000525,0.138,0.496,129.842,4,metal,24473,754RY5WpZ2LTUZsk8kDBju,UW4pAuwer3o,315177.0,1.0,https://p.scdn.co/mp3-preview/10e0397154e6091b84235e633568ee743797567a?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,1.0,0.000437,0.336,0.978,0.000525,0.138,-2.358,0.0846,0.496,129.842,71.5
578,71642,3WATWS2Ywo5HeHtG0bE2iZ,Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,Teardrops,67,215003,True,0.497,0.916,7,-3.323,1,0.108,0.000323,0.0,0.36,0.401,96.051,4,metal,28146,0e1WaSNDZnoPixaxDNdWo4,u7IJtooEuL0,215003.0,1.0,https://p.scdn.co/mp3-preview/de9131d395a43de1a6fbe4d5186df9e205b49274?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,1.0,0.000323,0.497,0.916,0.0,0.36,-3.323,0.108,0.401,96.051,63.8
579,71665,4kZbYkUuDHyphD71bPMYL1,Steven Wilson,The Raven That Refused to Sing (and Other Stories),Drive Home,47,457250,False,0.447,0.343,2,-11.625,1,0.0311,0.0419,0.329,0.102,0.0777,123.904,4,metal,10134,2xJFvV7JzoYYMere5rqjVf,mP7tl9-luZE,457250.0,0.0,https://p.scdn.co/mp3-preview/a3d9d715c2a2c52ace723f5336a3d9c440132abf?cid=511f219d36aa49ae99789b1efd2c51c8,2.0,1.0,0.0419,0.447,0.343,0.329,0.102,-11.625,0.0311,0.0777,123.904,47.0
580,71675,68osIGtVjM7QWVe6pazLHj,Bring Me The Horizon,Sempiternal (Expanded Edition),Shadow Moses,68,243320,True,0.456,0.985,6,-2.949,1,0.207,0.000235,0.00368,0.103,0.183,143.006,4,metal,9648,6IYPmM3xsOPL2XPSvf1ZAz,D4sv3XN9-Ag,243320.0,1.0,https://p.scdn.co/mp3-preview/5477ef44de73d13f0755ae59bc8adc2fb4dddf52?cid=511f219d36aa49ae99789b1efd2c51c8,6.0,1.0,0.000235,0.456,0.985,0.00368,0.103,-2.949,0.207,0.183,143.006,61.2
581,71756,03sEzk1VyrUZSgyhoQR0LZ,TOOL,Fear Inoculum,Pneuma,64,713191,False,0.415,0.53,9,-9.338,0,0.0314,0.00209,0.75,0.11,0.0586,114.174,1,metal,24377,7acEciVtnuTzmwKptkjth5,K7xhuqw4DgE,713191.0,0.0,https://p.scdn.co/mp3-preview/00d78202ee105462335f330434fcfd65c6b4337f?cid=511f219d36aa49ae99789b1efd2c51c8,9.0,0.0,0.00209,0.415,0.53,0.75,0.11,-9.338,0.0314,0.0586,114.174,64.0
582,71790,36xBFaVGjqm7le8CTHytUj,Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,Parasite Eve,65,291812,True,0.589,0.797,9,-5.464,1,0.15,0.0289,4.35e-06,0.383,0.232,102.489,4,metal,28145,0e1WaSNDZnoPixaxDNdWo4,u7IJtooEuL0,291812.0,1.0,https://p.scdn.co/mp3-preview/f8eb6b2506feb652d95c35cea859363635290cca?cid=511f219d36aa49ae99789b1efd2c51c8,9.0,1.0,0.0289,0.589,0.797,4.35e-06,0.383,-5.464,0.15,0.232,102.489,63.8
583,71801,4FEr6dIdH6EqLKR0jB560J,Deftones,Koi No Yokan,Rosemary,73,413346,False,0.285,0.613,5,-6.412,1,0.0421,0.0185,0.1,0.114,0.0772,126.628,4,metal,7637,4PIVdqvL1Rc7T7Vfsr8n8Q,zYx3RYer3V8,413346.0,0.0,https://p.scdn.co/mp3-preview/4bc9e2b2ee3fe88f124531a6bf258f41649b0827?cid=511f219d36aa49ae99789b1efd2c51c8,5.0,1.0,0.0185,0.285,0.613,0.1,0.114,-6.412,0.0421,0.0772,126.628,73.0
584,71974,6MD6xpFK4cfquxRqXxqwjq,Bring Me The Horizon;YUNGBLUD,POST HUMAN: SURVIVAL HORROR,Obey (with YUNGBLUD),65,220538,True,0.462,0.99,1,-3.175,0,0.211,0.000103,0.0,0.374,0.204,137.061,4,metal,28147,0e1WaSNDZnoPixaxDNdWo4,u7IJtooEuL0,220538.0,1.0,https://p.scdn.co/mp3-preview/4db8f2e5bd21a0d99d97d571bb9d0393a766bf5e?cid=511f219d36aa49ae99789b1efd2c51c8,1.0,0.0,0.000103,0.462,0.99,0.0,0.374,-3.175,0.211,0.204,137.061,63.8
585,72061,3GHtEaicELsTViK08EXEQQ,Bring Me The Horizon,amo,medicine,61,227265,True,0.615,0.858,0,-3.3,1,0.0396,0.00393,0.0,0.0789,0.323,97.038,4,metalcore,26461,04mkS7FooK8fRbB626T9NR,xi9YRCX1miE,227265.0,1.0,https://p.scdn.co/mp3-preview/a9b7c1c15a3f7a55f094e1c9d0435df4b8c164a3?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,1.0,0.00393,0.615,0.858,0.0,0.0789,-3.3,0.0396,0.323,97.038,57.7
586,72067,4swVflM7KtMxzfHBWqPv9S,Bring Me The Horizon,amo,in the dark,61,271186,False,0.535,0.768,6,-4.554,0,0.0577,0.00736,0.0,0.661,0.514,156.014,4,metalcore,26458,04mkS7FooK8fRbB626T9NR,xi9YRCX1miE,271186.0,0.0,https://p.scdn.co/mp3-preview/27332a60b9e8fdaa38ac4e7798a7603cc0d3308f?cid=511f219d36aa49ae99789b1efd2c51c8,6.0,0.0,0.00736,0.535,0.768,0.0,0.661,-4.554,0.0577,0.514,156.014,57.7
587,72069,3Ddgh4ZwVIkLx0f4WeDFmo,Bring Me The Horizon,amo,sugar honey ice & tea,62,261560,False,0.431,0.914,0,-4.243,0,0.0616,0.000243,0.0096,0.502,0.534,147.108,4,metalcore,26462,04mkS7FooK8fRbB626T9NR,xi9YRCX1miE,261560.0,0.0,https://p.scdn.co/mp3-preview/6dd481419be59039e0da7500c56edea32a583b3e?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,0.0,0.000243,0.431,0.914,0.0096,0.502,-4.243,0.0616,0.534,147.108,57.7
588,72073,060RNnzoMay3wKJek1faPc,Bring Me The Horizon,amo,MANTRA,64,233128,True,0.5,0.817,0,-3.501,1,0.0459,0.00054,0.0,0.152,0.599,90.01,4,metalcore,26456,04mkS7FooK8fRbB626T9NR,xi9YRCX1miE,233128.0,1.0,https://p.scdn.co/mp3-preview/03ac7294256f128a4c506b7c8260b3e48c404fe0?cid=511f219d36aa49ae99789b1efd2c51c8,0.0,1.0,0.00054,0.5,0.817,0.0,0.152,-3.501,0.0459,0.599,90.01,57.7
589,72102,1JdWRS3PBZlSgKcPKcULtr,Bring Me The Horizon;Grimes,amo,nihilist blues (feat. Grimes),59,325501,False,0.607,0.813,4,-5.825,0,0.0936,0.0019,0.00088,0.305,0.195,133.962,4,metalcore,26457,04mkS7FooK8fRbB626T9NR,xi9YRCX1miE,325501.0,0.0,https://p.scdn.co/mp3-preview/809788e0a5fb9b26ce467f32b5fd843b18f39bd7?cid=511f219d36aa49ae99789b1efd2c51c8,4.0,0.0,0.0019,0.607,0.813,0.00088,0.305,-5.825,0.0936,0.195,133.962,57.7
590,72107,5IwUFTiNkarb5HEtNRtRtc,Bring Me The Horizon,amo,mother tongue,59,217424,False,0.598,0.872,6,-4.567,0,0.0328,0.0196,0.0,0.326,0.609,107.009,4,metalcore,26465,04mkS7FooK8fRbB626T9NR,xi9YRCX1miE,217424.0,0.0,https://p.scdn.co/mp3-preview/1dfc33c3cde46d4bd9fbdb49936e3a5dfd538d59?cid=511f219d36aa49ae99789b1efd2c51c8,6.0,0.0,0.0196,0.598,0.872,0.0,0.326,-4.567,0.0328,0.609,107.009,57.7
591,72129,3DW6GVr7RVyfvo4NBRvZIZ,Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,"Dear Diary,",62,164797,True,0.514,0.968,7,-3.737,1,0.19,0.000137,0.00026,0.128,0.262,117.878,3,metalcore,28144,0e1WaSNDZnoPixaxDNdWo4,u7IJtooEuL0,164797.0,1.0,https://p.scdn.co/mp3-preview/ce80a56687bdfb8aba5737e70c77463b6061803c?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,1.0,0.000137,0.514,0.968,0.00026,0.128,-3.737,0.19,0.262,117.878,63.8
592,72132,1DbdQp5dwuawBGmxSHw6Fr,Bring Me The Horizon,Sempiternal (Expanded Edition),Empire (Let Them Sing),60,225693,True,0.443,0.96,5,-3.153,0,0.102,0.000779,0.0,0.81,0.263,96.579,4,metalcore,9645,6IYPmM3xsOPL2XPSvf1ZAz,D4sv3XN9-Ag,225693.0,1.0,https://p.scdn.co/mp3-preview/5391addd7ee9d8495f0d47fe33b505c4b3cfc290?cid=511f219d36aa49ae99789b1efd2c51c8,5.0,0.0,0.000779,0.443,0.96,0.0,0.81,-3.153,0.102,0.263,96.579,61.2
593,72137,7hntkdvG3jWdFKm7pGCCzd,Bring Me The Horizon,Sempiternal (Expanded Edition),The House of Wolves,63,205160,True,0.425,0.98,8,-2.219,1,0.189,0.000104,1.46e-06,0.346,0.279,152.0,4,metalcore,9644,6IYPmM3xsOPL2XPSvf1ZAz,D4sv3XN9-Ag,205160.0,1.0,https://p.scdn.co/mp3-preview/b577f6aeb0eab89d5f74c1caa21ad3b87e23cc2b?cid=511f219d36aa49ae99789b1efd2c51c8,8.0,1.0,0.000104,0.425,0.98,1.46e-06,0.346,-2.219,0.189,0.279,152.0,61.2
594,72141,0Koh9yED8UuaXvg9p5lQdB,Bring Me The Horizon,Sempiternal (Expanded Edition),"Go to Hell, for Heaven's Sake",62,243000,False,0.455,0.97,7,-2.914,0,0.112,7.36e-05,0.000133,0.123,0.235,137.955,4,metalcore,9647,6IYPmM3xsOPL2XPSvf1ZAz,D4sv3XN9-Ag,243000.0,0.0,https://p.scdn.co/mp3-preview/828596a5edafdc365d29e66969201ad7ff02a913?cid=511f219d36aa49ae99789b1efd2c51c8,7.0,0.0,7.36e-05,0.455,0.97,0.000133,0.123,-2.914,0.112,0.235,137.955,61.2
595,72163,4OmlsAT8r4q9vPFBvfYgyZ,Loathe,I Let It in and It Took Everything,Is It Really You?,62,287627,False,0.563,0.721,9,-7.578,1,0.0375,0.00213,0.4,0.14,0.11,110.027,3,metalcore,28965,6nUUV3haj8ug8okTmOyIU2,I4H_vmSQEGs,287627.0,0.0,https://p.scdn.co/mp3-preview/a36773c1b9501992bb856acf03a1164bf91aab2b?cid=511f219d36aa49ae99789b1efd2c51c8,9.0,1.0,0.00213,0.563,0.721,0.4,0.14,-7.578,0.0375,0.11,110.027,57.3
596,72165,4xWirulal0kGikFE3WSU75,Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,Ludens,58,280151,False,0.294,0.679,8,-6.182,1,0.152,0.000551,5.13e-05,0.165,0.383,198.03,3,metalcore,28151,0e1WaSNDZnoPixaxDNdWo4,u7IJtooEuL0,280151.0,0.0,https://p.scdn.co/mp3-preview/879231f8cbdd0ef7857290956653e419fe86c482?cid=511f219d36aa49ae99789b1efd2c51c8,8.0,1.0,0.000551,0.294,0.679,5.13e-05,0.165,-6.182,0.152,0.383,198.03,63.8
597,72222,4FyhUbVIVFEEOHfdTiFmbf,Bring Me The Horizon,Sempiternal (Expanded Edition),Deathbeds,55,299173,False,0.26,0.731,4,-5.946,0,0.0545,0.517,0.179,0.106,0.152,160.396,4,metalcore,9655,6IYPmM3xsOPL2XPSvf1ZAz,D4sv3XN9-Ag,299173.0,0.0,https://p.scdn.co/mp3-preview/fffb271554f9e65f1cfb3ecbf59c7c20b26f891b?cid=511f219d36aa49ae99789b1efd2c51c8,4.0,0.0,0.517,0.26,0.731,0.179,0.106,-5.946,0.0545,0.152,160.396,61.2
598,72234,6kuudUd50kADw1HmSGoT6X,Bring Me The Horizon,Sempiternal (Expanded Edition),Hospital for Souls,57,406413,True,0.221,0.773,9,-5.654,0,0.0604,0.00284,0.0057,0.0816,0.0768,132.737,4,metalcore,9653,6IYPmM3xsOPL2XPSvf1ZAz,D4sv3XN9-Ag,406413.0,1.0,https://p.scdn.co/mp3-preview/e935fc32633c25288ef2cdd82acad4fece0ef348?cid=511f219d36aa49ae99789b1efd2c51c8,9.0,0.0,0.00284,0.221,0.773,0.0057,0.0816,-5.654,0.0604,0.0768,132.737,61.2
599,72255,2lLsjgDoS0Hg5pNNHymXGG,Bring Me The Horizon,amo,why you gotta kick me when i'm down?,55,268860,True,0.607,0.841,10,-4.805,0,0.136,0.175,1.33e-05,0.132,0.518,131.862,4,metalcore,26463,04mkS7FooK8fRbB626T9NR,xi9YRCX1miE,268860.0,1.0,https://p.scdn.co/mp3-preview/52120b6941cc613e94ea07c003afe56b11b2c03e?cid=511f219d36aa49ae99789b1efd2c51c8,10.0,0.0,0.175,0.607,0.841,1.33e-05,0.132,-4.805,0.136,0.518,131.862,57.7
